freq,p,o,rank,sum_freq,freq_dbpedia,tf,idf,tf_idf,rank_tf_idf
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cortona,43,404,6,0.0024752475247524753,13.921370948663752,0.03445883898184097,142
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Ascoli_Piceno,43,404,8,0.0024752475247524753,13.63368887621197,0.033746754644089036,149
1,http://dbpedia.org/ontology/field,http://dbpedia.org/resource/Engraving,43,404,79,0.0024752475247524753,11.343682565424785,0.02807842219164551,177
1,http://dbpedia.org/ontology/parent,http://dbpedia.org/resource/Giovanni_Santi,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Milan,43,404,1440,0.0024752475247524753,8.44073202532176,0.020892901052776632,193
1,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Verona,43,404,70,0.0024752475247524753,11.464635175842448,0.028377809841194177,173
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Madonna_with_the_Green_Cushion,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Madonna_of_the_Harpies,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Tobias_and_the_Angel_(Verrocchio),43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Castelfranco_Veneto,43,404,30,0.0024752475247524753,12.311933036229652,0.030475081772845674,162
1,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Sistine_Chapel_ceiling,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Rovato,43,404,6,0.0024752475247524753,13.921370948663752,0.03445883898184097,142
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Margraviate_of_Mantua,43,404,7,0.0024752475247524753,13.767220268836493,0.03407727789315963,146
1,http://dbpedia.org/ontology/field,http://dbpedia.org/resource/List_of_Italian_painters,43,404,1,0.0024752475247524753,15.713130417891806,0.03889388717299952,43
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Genoa,43,404,659,0.0024752475247524753,9.222406883389299,0.022827739810369552,188
1,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Kingdom_of_Sicily,43,404,56,0.0024752475247524753,11.687778727156656,0.02893014536424915,168
